course_id,category,level,level_encoded,num_lectures,num_lessons,content_duration,lesson_type_variety,pct_video_lessons,offers_certificate,price,is_paid,rating,rating_count,quality_label
42407,BUSINESS,BEGINNER,0,6,6,0.97,3,0.837,0,13.26,1,3.4,97,0
42408,OTHER,INTERMEDIATE,1,14,15,3.77,2,0.304,0,9.99,1,3.4,228,0
42409,DESIGN,INTERMEDIATE,1,10,11,3.26,2,0.1,0,12.49,1,3.4,85,0
42410,BUSINESS,INTERMEDIATE,1,27,28,8.12,2,0.799,0,9.99,1,3.6,1,1
42411,MUSIC,BEGINNER,0,43,42,3.76,2,0.603,0,12.21,1,3.5,110,1
42412,MATH,BEGINNER,0,27,27,13.12,3,0.779,1,0.0,0,3.8,47,1
42413,PROGRAMMING,BEGINNER,0,6,7,2.06,1,0.72,1,48.01,1,3.7,18,0
42414,LANGUAGE,BEGINNER,0,19,20,3.06,2,0.382,0,17.33,1,3.4,134,0
42415,MATH,BEGINNER,0,13,13,2.81,4,0.786,1,22.68,1,3.7,601,1
42416,BUSINESS,INTERMEDIATE,1,24,25,9.22,4,0.843,0,12.99,1,3.5,133,1
42417,DESIGN,BEGINNER,0,149,150,124.69,3,0.481,1,9.99,1,5.0,38,1
42418,MUSIC,BEGINNER,0,33,33,2.64,2,0.277,0,23.46,1,3.7,39,1
42419,PROGRAMMING,INTERMEDIATE,1,4,3,1.08,3,0.64,1,16.67,1,3.5,95,1
42420,BUSINESS,BEGINNER,0,27,28,6.06,1,0.809,0,11.41,1,3.8,93,0
42421,MATH,INTERMEDIATE,1,46,47,38.94,3,0.521,1,9.99,1,4.3,129,1
42422,MARKETING,BEGINNER,0,17,16,4.49,1,0.389,1,9.99,1,3.7,435,1
42423,PROGRAMMING,INTERMEDIATE,1,96,97,45.18,1,0.732,0,9.99,1,4.7,33,1
42424,DESIGN,BEGINNER,0,38,39,8.96,4,0.722,1,21.3,1,4.1,47,1
42425,PHOTOGRAPHY,BEGINNER,0,60,61,16.13,2,0.548,1,14.34,1,4.1,101,1
42426,BUSINESS,INTERMEDIATE,1,76,77,22.24,1,0.641,0,12.09,1,4.0,105,1
42427,PHOTOGRAPHY,BEGINNER,0,16,17,3.21,1,0.167,1,46.75,1,3.5,46,1
42428,LANGUAGE,INTERMEDIATE,1,24,23,10.61,3,0.84,1,0.0,0,3.8,239,1
42429,BUSINESS,INTERMEDIATE,1,79,78,18.51,4,0.901,0,9.99,1,3.9,125,1
42430,OTHER,BEGINNER,0,11,10,2.4,1,0.286,0,45.27,1,3.5,91,0
42431,MATH,INTERMEDIATE,1,139,140,25.32,3,0.753,0,11.33,1,4.7,188,1
42432,PROGRAMMING,INTERMEDIATE,1,25,26,10.18,4,0.571,0,27.12,1,3.5,73,1
42433,DESIGN,BEGINNER,0,38,38,22.86,3,0.477,1,15.91,1,3.9,72,1
42434,DESIGN,INTERMEDIATE,1,41,42,6.55,4,0.683,1,12.22,1,3.8,581,1
42435,PROGRAMMING,INTERMEDIATE,1,63,62,11.92,2,0.56,1,35.86,1,4.6,400,1
42436,DESIGN,BEGINNER,0,49,48,7.1,4,0.394,0,14.33,1,3.9,112,1
42437,BUSINESS,BEGINNER,0,6,7,1.24,2,0.844,1,59.95,1,3.5,124,1
42438,PROGRAMMING,ADVANCED,2,5,6,1.98,3,0.274,1,52.59,1,3.8,14,1
42439,PROGRAMMING,INTERMEDIATE,1,6,5,0.91,1,0.491,1,28.4,1,3.8,52,0
42440,PROGRAMMING,INTERMEDIATE,1,15,14,3.77,4,0.881,1,20.55,1,3.9,199,1
42441,PROGRAMMING,ADVANCED,2,27,28,6.17,3,0.504,1,9.99,1,4.0,260,1
42442,BUSINESS,INTERMEDIATE,1,38,38,2.18,1,0.612,0,9.99,1,3.6,54,1
42443,DESIGN,BEGINNER,0,86,86,34.48,2,0.479,0,15.82,1,3.9,457,1
42444,OTHER,ADVANCED,2,95,96,21.25,3,0.271,0,9.99,1,4.0,55,1
42445,PROGRAMMING,BEGINNER,0,35,36,16.17,1,0.362,0,13.84,1,3.5,20,0
42446,OTHER,BEGINNER,0,5,5,3.91,2,0.811,1,0.0,0,3.5,26,0
42447,PROGRAMMING,INTERMEDIATE,1,42,41,18.4,1,0.745,0,45.31,1,3.9,21,1
42448,MARKETING,INTERMEDIATE,1,14,14,3.95,4,0.562,0,30.01,1,3.2,1595,0
42449,PROGRAMMING,INTERMEDIATE,1,21,20,4.89,1,0.514,1,10.65,1,3.7,54,1
42450,SCIENCE,ADVANCED,2,26,25,8.17,2,0.243,1,27.07,1,3.8,130,1
42451,PROGRAMMING,INTERMEDIATE,1,45,46,7.42,3,0.348,1,9.99,1,4.3,145,1
42452,OTHER,BEGINNER,0,77,77,27.82,4,0.731,0,12.08,1,3.8,394,1
42453,PROGRAMMING,BEGINNER,0,15,15,4.64,4,0.65,0,9.99,1,3.6,80,1
42454,PROGRAMMING,INTERMEDIATE,1,86,85,9.17,4,0.769,0,18.49,1,4.5,140,1
42455,BUSINESS,BEGINNER,0,69,69,14.31,3,0.803,0,9.99,1,3.9,75,1
42456,LANGUAGE,INTERMEDIATE,1,17,18,4.48,1,0.287,1,38.87,1,3.5,166,1
42457,OTHER,ADVANCED,2,26,26,9.55,4,0.371,1,29.7,1,3.5,11,1
42458,BUSINESS,BEGINNER,0,40,40,6.52,1,0.9,1,21.07,1,3.7,49,1
42459,LANGUAGE,ADVANCED,2,15,15,1.61,4,0.63,0,9.99,1,3.4,44,0
42460,LANGUAGE,INTERMEDIATE,1,150,151,37.2,3,0.326,0,16.66,1,4.6,11,1
42461,MARKETING,ADVANCED,2,134,133,138.41,4,0.585,0,70.72,1,4.5,59,1
42462,MUSIC,BEGINNER,0,4,3,0.51,1,0.264,0,9.99,1,3.7,74,0
42463,PROGRAMMING,ADVANCED,2,13,13,1.68,1,0.139,0,16.33,1,3.7,1300,0
42464,BUSINESS,INTERMEDIATE,1,9,9,2.64,1,0.557,0,10.87,1,3.3,22,0
42465,LANGUAGE,BEGINNER,0,141,142,47.86,1,0.295,0,23.02,1,4.8,162,1
42466,BUSINESS,ADVANCED,2,9,10,6.11,2,0.827,0,27.67,1,3.1,28,0
42467,MATH,BEGINNER,0,12,13,3.56,2,0.544,0,24.87,1,3.4,93,0
42468,SCIENCE,ADVANCED,2,63,64,21.51,3,0.753,1,9.99,1,4.5,24,1
42469,SCIENCE,BEGINNER,0,14,14,1.98,4,0.296,0,24.99,1,3.7,784,1
42470,PROGRAMMING,BEGINNER,0,51,52,7.2,3,0.64,1,14.48,1,4.2,123,1
42471,PROGRAMMING,INTERMEDIATE,1,16,15,7.51,3,0.536,0,19.48,1,3.3,199,0
42472,PROGRAMMING,BEGINNER,0,20,20,14.39,4,0.493,1,0.0,0,3.5,40,1
42473,OTHER,ADVANCED,2,58,57,12.79,1,0.425,0,13.1,1,3.7,104,1
42474,PROGRAMMING,ADVANCED,2,6,7,2.88,2,0.911,0,11.21,1,3.5,6,0
42475,DESIGN,BEGINNER,0,70,71,17.42,3,0.751,0,20.54,1,4.0,29,1
42476,DESIGN,BEGINNER,0,4,3,1.67,2,0.942,1,9.99,1,3.3,48,0
42477,PROGRAMMING,INTERMEDIATE,1,207,208,44.57,2,0.745,1,20.68,1,4.8,95,1
42478,DESIGN,BEGINNER,0,33,33,6.03,4,0.408,0,9.99,1,3.4,97,1
42479,PROGRAMMING,INTERMEDIATE,1,67,67,17.81,3,0.931,1,0.0,0,4.7,168,1
42480,BUSINESS,INTERMEDIATE,1,27,27,4.96,1,0.213,0,12.7,1,3.7,45,0
42481,OTHER,BEGINNER,0,68,68,10.46,1,0.656,1,14.74,1,4.6,253,1
42482,MUSIC,BEGINNER,0,29,28,5.15,4,0.462,0,0.0,0,3.3,111,1
42483,MUSIC,BEGINNER,0,18,18,3.47,1,0.822,1,19.72,1,3.6,397,1
42484,BUSINESS,INTERMEDIATE,1,16,16,5.19,1,0.523,1,39.3,1,3.5,53,1
42485,SCIENCE,BEGINNER,0,16,17,6.55,3,0.672,0,32.89,1,3.5,30,0
42486,MATH,BEGINNER,0,31,31,11.22,4,0.646,1,25.06,1,3.7,6,1
42487,OTHER,ADVANCED,2,11,10,2.71,2,0.71,0,9.99,1,3.4,106,0
42488,PROGRAMMING,BEGINNER,0,71,70,20.87,3,0.342,0,9.99,1,4.1,14,1
42489,MATH,ADVANCED,2,5,6,1.4,1,0.913,0,24.13,1,3.5,31,0
42490,PROGRAMMING,BEGINNER,0,17,18,4.76,4,0.511,0,22.56,1,3.4,150,1
42491,BUSINESS,BEGINNER,0,9,8,1.53,4,0.667,0,14.97,1,3.5,614,0
42492,DESIGN,ADVANCED,2,16,17,4.72,2,0.908,1,41.99,1,3.6,66,1
42493,MUSIC,BEGINNER,0,151,150,41.26,2,0.786,0,38.26,1,4.7,64,1
42494,MARKETING,BEGINNER,0,52,53,18.66,1,0.727,0,52.77,1,3.8,526,1
42495,PROGRAMMING,ADVANCED,2,18,18,7.62,2,0.522,0,9.99,1,3.1,454,0
42496,LANGUAGE,ADVANCED,2,13,14,3.93,3,0.827,1,48.97,1,3.7,91,1
42497,BUSINESS,INTERMEDIATE,1,13,13,3.13,1,0.711,1,9.99,1,3.6,1005,1
42498,PROGRAMMING,INTERMEDIATE,1,7,7,1.42,3,0.519,1,0.0,0,3.9,35,1
42499,BUSINESS,INTERMEDIATE,1,14,13,3.98,3,0.367,0,9.99,1,3.4,27,0
42500,BUSINESS,INTERMEDIATE,1,71,72,11.46,3,0.9,1,32.79,1,4.7,48,1
42501,PROGRAMMING,INTERMEDIATE,1,20,19,3.77,4,0.465,0,13.45,1,3.5,221,1
42502,PROGRAMMING,BEGINNER,0,34,34,9.41,1,0.509,1,13.77,1,4.0,42,1
42503,OTHER,ADVANCED,2,114,115,84.09,3,0.601,0,9.99,1,4.6,301,1
42504,MATH,INTERMEDIATE,1,14,15,9.86,2,0.682,1,16.88,1,3.5,257,1
42505,PROGRAMMING,BEGINNER,0,10,9,2.22,4,0.432,0,35.28,1,3.3,79,0
42506,MARKETING,INTERMEDIATE,1,32,31,6.94,1,0.763,0,12.82,1,3.5,149,0
42507,BUSINESS,ADVANCED,2,80,80,29.77,1,0.627,0,9.99,1,4.1,63,1
42508,MARKETING,ADVANCED,2,20,21,9.99,4,0.819,0,0.0,0,3.4,8,1
42509,BUSINESS,BEGINNER,0,42,42,16.72,4,0.959,0,13.6,1,3.7,428,1
42510,PROGRAMMING,BEGINNER,0,27,26,9.42,1,0.548,0,12.39,1,3.8,196,0
42511,DESIGN,INTERMEDIATE,1,41,40,10.9,1,0.786,0,18.79,1,3.4,179,0
42512,PROGRAMMING,INTERMEDIATE,1,57,57,14.16,2,0.961,0,22.21,1,3.9,75,1
42513,BUSINESS,BEGINNER,0,44,44,11.13,2,0.952,0,15.73,1,3.7,3267,1
42514,MATH,INTERMEDIATE,1,58,57,18.89,3,0.825,0,12.52,1,3.9,7,1
42515,OTHER,INTERMEDIATE,1,6,7,2.44,2,0.625,1,9.99,1,3.3,92,0
42516,OTHER,INTERMEDIATE,1,13,12,3.23,1,0.731,0,18.06,1,3.6,22,0
42517,OTHER,BEGINNER,0,37,38,8.35,4,0.606,1,20.89,1,3.6,81,1
42518,PROGRAMMING,INTERMEDIATE,1,130,129,24.93,1,0.32,1,11.16,1,4.8,239,1
42519,LANGUAGE,INTERMEDIATE,1,7,8,1.46,1,0.656,0,17.79,1,3.5,69,0
42520,DESIGN,INTERMEDIATE,1,17,16,3.58,3,0.638,0,9.99,1,3.4,23,0
42521,SCIENCE,ADVANCED,2,29,28,5.11,2,0.916,0,9.99,1,3.5,549,1
42522,SCIENCE,ADVANCED,2,91,92,18.41,2,0.793,0,28.27,1,4.6,63,1
42523,BUSINESS,INTERMEDIATE,1,61,61,6.18,1,0.451,0,29.4,1,4.0,64,1
42524,BUSINESS,ADVANCED,2,22,22,3.53,2,0.261,1,23.21,1,3.9,14,1
42525,DESIGN,BEGINNER,0,20,19,3.02,3,0.456,0,40.61,1,3.5,186,0
42526,DESIGN,ADVANCED,2,19,19,2.43,4,0.547,1,9.99,1,3.4,74,1
42527,OTHER,BEGINNER,0,13,13,7.38,3,0.656,0,69.18,1,3.3,130,0
42528,MATH,BEGINNER,0,129,130,68.4,4,0.399,1,11.19,1,5.0,217,1
42529,PROGRAMMING,INTERMEDIATE,1,12,12,2.87,3,0.585,1,9.99,1,3.6,75,1
42530,DESIGN,BEGINNER,0,33,32,8.08,1,0.59,1,0.0,0,4.0,1593,1
42531,PROGRAMMING,ADVANCED,2,15,14,3.74,3,0.657,1,9.99,1,3.6,29,1
42532,OTHER,ADVANCED,2,29,28,3.89,3,0.86,1,43.43,1,3.6,108,1
42533,MATH,BEGINNER,0,79,79,26.48,2,0.1,0,9.99,1,4.2,8,1
42534,MARKETING,BEGINNER,0,6,6,2.73,2,0.678,1,15.98,1,3.7,874,1
42535,MUSIC,INTERMEDIATE,1,15,15,4.31,1,0.576,1,11.13,1,3.5,583,1
42536,LANGUAGE,INTERMEDIATE,1,12,13,3.15,3,0.792,1,30.79,1,3.8,243,1
42537,PROGRAMMING,BEGINNER,0,9,9,4.9,4,0.763,1,0.0,0,3.7,66,1
42538,OTHER,BEGINNER,0,14,14,4.2,4,0.831,0,0.0,0,3.0,9,0
42539,MARKETING,ADVANCED,2,15,14,3.03,4,0.483,1,9.99,1,3.6,94,1
42540,PROGRAMMING,ADVANCED,2,15,14,4.7,1,0.692,1,11.5,1,3.6,68,1
42541,BUSINESS,BEGINNER,0,19,19,6.79,1,0.894,0,9.99,1,3.3,58,0
42542,MARKETING,BEGINNER,0,17,16,3.34,1,0.875,0,9.99,1,3.5,186,0
42543,DESIGN,INTERMEDIATE,1,22,21,5.95,2,0.363,0,9.99,1,3.5,99,0
42544,MUSIC,INTERMEDIATE,1,20,20,2.5,4,0.804,1,12.95,1,3.7,49,1
42545,MATH,BEGINNER,0,21,20,9.85,1,0.866,0,28.14,1,3.4,78,0
42546,LANGUAGE,BEGINNER,0,47,46,13.54,4,0.954,0,26.4,1,3.9,121,1
42547,PHOTOGRAPHY,ADVANCED,2,11,10,1.74,1,0.941,1,18.22,1,3.4,361,0
42548,BUSINESS,INTERMEDIATE,1,27,27,4.81,4,0.899,0,12.16,1,3.6,97,1
42549,DESIGN,ADVANCED,2,5,4,1.23,2,0.94,0,17.43,1,3.4,153,0
42550,BUSINESS,BEGINNER,0,45,45,7.51,1,0.487,1,17.06,1,4.3,66,1
42551,DESIGN,INTERMEDIATE,1,42,41,12.24,4,0.865,0,9.99,1,4.0,57,1
42552,OTHER,INTERMEDIATE,1,169,168,62.08,2,0.827,0,17.93,1,4.5,67,1
42553,MATH,BEGINNER,0,17,17,3.99,4,0.668,1,0.0,0,3.7,37,1
42554,PROGRAMMING,INTERMEDIATE,1,16,17,4.29,2,0.209,0,50.4,1,3.6,151,0
42555,SCIENCE,INTERMEDIATE,1,10,9,1.46,4,0.617,1,15.01,1,3.8,13,1
42556,MUSIC,INTERMEDIATE,1,35,34,12.89,4,0.481,0,10.61,1,3.4,30,1
42557,OTHER,BEGINNER,0,12,11,2.96,4,0.575,0,18.43,1,3.5,15,0
42558,BUSINESS,INTERMEDIATE,1,46,47,17.78,4,0.71,1,36.52,1,3.9,114,1
42559,LANGUAGE,BEGINNER,0,8,7,1.47,3,0.551,1,18.96,1,3.7,211,1
42560,BUSINESS,ADVANCED,2,29,28,3.3,4,0.684,1,0.0,0,3.8,88,1
42561,PROGRAMMING,BEGINNER,0,17,17,4.3,2,0.429,0,0.0,0,3.6,307,0
42562,PROGRAMMING,INTERMEDIATE,1,7,6,1.93,2,0.256,1,0.0,0,3.6,286,1
42563,PROGRAMMING,ADVANCED,2,27,27,1.65,2,0.49,1,9.99,1,3.8,53,1
42564,DESIGN,BEGINNER,0,18,19,5.87,1,0.868,0,20.77,1,3.3,104,0
42565,DESIGN,INTERMEDIATE,1,94,95,11.8,2,0.731,0,0.0,0,4.0,290,1
42566,LANGUAGE,BEGINNER,0,7,7,2.04,1,0.468,0,11.3,1,3.6,63,0
42567,MUSIC,ADVANCED,2,10,9,2.26,3,0.504,0,35.74,1,3.5,107,0
42568,OTHER,ADVANCED,2,147,147,19.9,4,0.1,0,10.19,1,4.8,62,1
42569,DESIGN,ADVANCED,2,10,10,3.13,3,0.977,0,88.23,1,3.3,24,0
42570,OTHER,BEGINNER,0,4,5,1.58,1,0.936,0,9.99,1,3.4,6,0
42571,MARKETING,BEGINNER,0,54,55,12.55,2,0.235,0,0.0,0,3.9,46,1
42572,BUSINESS,BEGINNER,0,13,12,2.45,3,0.705,1,9.99,1,3.5,31,1
42573,PHOTOGRAPHY,INTERMEDIATE,1,12,13,3.67,3,0.405,0,19.69,1,3.7,10,0
42574,MUSIC,BEGINNER,0,56,55,32.39,2,0.601,0,9.99,1,3.8,24,1
42575,PROGRAMMING,ADVANCED,2,7,6,1.76,2,0.521,1,11.32,1,3.8,111,1
42576,LANGUAGE,BEGINNER,0,19,18,6.85,2,0.724,1,30.43,1,4.1,464,1
42577,LANGUAGE,BEGINNER,0,48,47,12.32,2,0.899,1,9.99,1,4.3,25,1
42578,OTHER,ADVANCED,2,19,20,4.51,2,0.97,1,18.66,1,3.7,36,1
42579,MATH,INTERMEDIATE,1,47,46,14.15,3,0.888,1,9.99,1,4.0,16,1
42580,MUSIC,INTERMEDIATE,1,101,101,54.75,1,0.526,0,12.19,1,4.5,145,1
42581,MUSIC,BEGINNER,0,10,9,2.85,2,0.798,0,20.71,1,3.5,60,0
42582,OTHER,ADVANCED,2,42,43,19.28,1,0.387,0,23.37,1,3.9,455,1
42583,OTHER,INTERMEDIATE,1,118,119,28.34,2,0.884,1,31.69,1,4.8,110,1
42584,SCIENCE,ADVANCED,2,17,17,3.47,3,0.578,1,0.0,0,3.7,202,1
42585,LANGUAGE,INTERMEDIATE,1,28,27,7.36,1,0.549,1,64.14,1,3.6,189,1
42586,PROGRAMMING,ADVANCED,2,18,19,3.87,2,0.513,0,16.17,1,3.7,109,0
42587,SCIENCE,ADVANCED,2,29,29,11.53,4,0.718,0,0.0,0,3.5,68,1
42588,DESIGN,INTERMEDIATE,1,6,7,2.52,3,0.25,1,38.33,1,3.9,239,1
42589,MARKETING,INTERMEDIATE,1,44,45,20.21,4,0.58,1,24.39,1,3.8,534,1
42590,BUSINESS,INTERMEDIATE,1,30,31,7.18,3,0.94,1,13.52,1,3.7,116,1
42591,DESIGN,INTERMEDIATE,1,12,13,3.69,4,0.601,1,20.84,1,3.4,293,1
42592,DESIGN,INTERMEDIATE,1,9,9,3.4,3,0.543,0,10.89,1,3.9,24,0
42593,SCIENCE,BEGINNER,0,9,10,1.93,3,0.211,0,38.81,1,3.5,16,0
42594,LANGUAGE,INTERMEDIATE,1,14,13,2.49,1,0.535,0,19.65,1,3.6,90,0
42595,MARKETING,BEGINNER,0,5,6,3.77,2,0.844,1,148.95,1,3.6,78,1
42596,PHOTOGRAPHY,INTERMEDIATE,1,5,6,1.07,3,0.399,0,9.99,1,3.5,1001,0
42597,OTHER,BEGINNER,0,68,67,6.97,3,0.513,0,11.11,1,4.0,96,1
42598,BUSINESS,BEGINNER,0,9,9,2.13,3,0.244,0,10.19,1,3.2,146,0
42599,MARKETING,INTERMEDIATE,1,15,16,2.74,3,0.599,0,9.99,1,3.3,2035,0
42600,MARKETING,ADVANCED,2,9,9,3.04,4,0.535,0,9.99,1,3.5,273,0
42601,OTHER,BEGINNER,0,37,38,6.77,2,0.423,1,12.16,1,3.9,34,1
42602,DESIGN,INTERMEDIATE,1,11,10,2.06,1,0.577,0,21.25,1,3.3,55,0
42603,OTHER,ADVANCED,2,17,17,7.89,1,0.1,0,0.0,0,3.4,460,0
42604,DESIGN,BEGINNER,0,10,11,2.01,3,0.382,1,11.34,1,3.8,425,1
42605,PROGRAMMING,BEGINNER,0,83,84,42.88,2,0.931,1,28.75,1,5.0,157,1
42606,PROGRAMMING,BEGINNER,0,48,47,17.02,3,0.442,0,20.58,1,4.0,12,1
42607,BUSINESS,ADVANCED,2,22,22,7.79,3,0.638,0,36.18,1,3.4,111,1
42608,PHOTOGRAPHY,BEGINNER,0,96,97,21.5,3,0.922,1,9.99,1,5.0,169,1
42609,BUSINESS,INTERMEDIATE,1,34,34,22.79,2,0.804,0,0.0,0,3.3,126,1
42610,BUSINESS,INTERMEDIATE,1,45,46,7.52,3,0.734,0,10.41,1,3.7,30,1
42611,MARKETING,INTERMEDIATE,1,77,77,17.83,1,0.864,0,10.61,1,4.2,504,1
42612,SCIENCE,BEGINNER,0,44,45,20.23,4,0.255,0,13.91,1,4.0,160,1
42613,SCIENCE,BEGINNER,0,7,8,5.16,1,0.702,0,12.42,1,3.4,42,0
42614,LANGUAGE,BEGINNER,0,33,32,8.11,2,0.415,1,9.99,1,4.0,117,1
42615,OTHER,BEGINNER,0,28,27,15.02,3,0.692,0,184.76,1,3.5,25,1
42616,MARKETING,INTERMEDIATE,1,50,51,17.24,4,0.608,0,55.55,1,4.0,517,1
42617,PROGRAMMING,INTERMEDIATE,1,45,45,10.31,3,0.552,0,20.29,1,3.9,687,1
42618,DESIGN,INTERMEDIATE,1,6,5,0.86,2,0.848,1,9.99,1,3.4,168,0
42619,DESIGN,BEGINNER,0,18,19,5.47,4,0.355,0,9.99,1,3.7,444,1
42620,MARKETING,BEGINNER,0,58,57,5.51,1,0.477,1,10.59,1,4.2,25,1
42621,MATH,ADVANCED,2,16,15,7.13,1,0.328,1,35.23,1,3.7,72,1
42622,SCIENCE,INTERMEDIATE,1,17,18,7.94,4,0.353,0,26.53,1,3.6,33,1
42623,PROGRAMMING,ADVANCED,2,58,57,13.15,1,0.606,1,37.8,1,4.3,277,1
42624,BUSINESS,BEGINNER,0,19,19,3.88,2,0.389,0,0.0,0,3.4,224,0
42625,PHOTOGRAPHY,INTERMEDIATE,1,45,46,15.24,3,0.647,0,9.99,1,3.7,104,1
42626,OTHER,INTERMEDIATE,1,58,57,18.32,3,0.942,1,9.99,1,4.2,177,1
42627,PROGRAMMING,INTERMEDIATE,1,6,7,3.11,3,0.743,0,32.42,1,3.5,81,0
42628,BUSINESS,BEGINNER,0,16,16,6.11,4,0.343,0,45.77,1,3.4,49,0
42629,OTHER,ADVANCED,2,90,91,33.17,1,0.389,0,84.96,1,4.6,27,1
42630,OTHER,BEGINNER,0,6,7,0.84,2,0.746,1,21.01,1,3.9,78,1
42631,DESIGN,INTERMEDIATE,1,16,17,4.91,3,0.893,1,9.99,1,3.7,71,1
42632,PROGRAMMING,INTERMEDIATE,1,12,13,3.0,1,0.58,0,9.99,1,3.2,41,0
42633,MARKETING,BEGINNER,0,66,65,31.94,4,0.791,1,11.13,1,4.5,73,1
42634,SCIENCE,BEGINNER,0,31,30,5.36,2,0.463,0,14.98,1,3.7,106,1
42635,DESIGN,INTERMEDIATE,1,15,14,3.09,2,0.19,0,53.92,1,3.3,19,0
42636,OTHER,BEGINNER,0,68,68,13.04,4,0.593,1,12.89,1,4.3,61,1
42637,DESIGN,BEGINNER,0,106,107,34.09,4,0.747,1,9.99,1,5.0,112,1
42638,MARKETING,BEGINNER,0,6,6,1.54,1,0.661,1,9.99,1,3.4,50,0
42639,LANGUAGE,BEGINNER,0,63,63,11.9,2,0.83,1,9.99,1,4.1,162,1
42640,DESIGN,INTERMEDIATE,1,9,10,4.12,2,0.908,0,9.99,1,3.2,55,0
42641,DESIGN,BEGINNER,0,52,52,11.97,1,0.672,1,31.84,1,4.3,20,1
42642,BUSINESS,INTERMEDIATE,1,55,55,14.39,3,0.312,0,17.45,1,3.9,65,1
42643,SCIENCE,BEGINNER,0,18,17,7.7,1,0.416,1,0.0,0,3.7,8,1
42644,PROGRAMMING,ADVANCED,2,14,14,10.83,3,0.9,0,9.99,1,3.3,159,0
42645,PHOTOGRAPHY,ADVANCED,2,9,9,5.32,3,0.386,0,9.99,1,3.6,47,0
42646,MUSIC,INTERMEDIATE,1,6,6,0.92,3,0.576,0,59.4,1,3.4,29,0
42647,MARKETING,BEGINNER,0,53,54,14.88,3,0.75,1,9.99,1,4.3,124,1
42648,OTHER,ADVANCED,2,59,59,26.14,3,0.695,1,9.99,1,4.5,69,1
42649,MARKETING,INTERMEDIATE,1,24,25,12.93,3,0.672,0,9.99,1,3.5,322,1
42650,PHOTOGRAPHY,ADVANCED,2,47,47,33.07,4,0.378,1,36.51,1,4.2,48,1
42651,MARKETING,ADVANCED,2,16,15,2.5,1,0.1,1,29.85,1,3.7,7,1
42652,LANGUAGE,BEGINNER,0,44,45,8.69,2,0.295,0,10.33,1,3.7,309,1
42653,PROGRAMMING,INTERMEDIATE,1,23,23,7.02,3,0.892,1,11.95,1,3.6,44,1
42654,MATH,BEGINNER,0,51,50,35.09,4,0.23,1,35.8,1,4.2,138,1
42655,PROGRAMMING,BEGINNER,0,75,75,31.21,4,0.955,1,40.85,1,4.8,15,1
42656,PHOTOGRAPHY,ADVANCED,2,103,102,31.15,3,0.906,0,9.99,1,4.4,33,1
42657,MARKETING,BEGINNER,0,14,13,3.65,3,0.562,0,12.57,1,3.5,130,0
42658,PROGRAMMING,BEGINNER,0,17,18,12.8,2,0.662,0,29.46,1,3.4,373,0
42659,PROGRAMMING,ADVANCED,2,16,17,3.03,3,0.855,0,9.99,1,3.7,322,0
42660,PROGRAMMING,BEGINNER,0,20,21,5.87,4,0.545,0,19.45,1,3.5,305,1
42661,DESIGN,ADVANCED,2,55,56,19.73,1,0.72,0,9.99,1,3.9,30,1
42662,MATH,INTERMEDIATE,1,26,27,5.37,4,0.328,0,36.63,1,3.7,99,1
42663,SCIENCE,INTERMEDIATE,1,62,63,20.41,1,0.698,0,9.99,1,4.1,17,1
42664,PROGRAMMING,ADVANCED,2,18,19,2.59,2,0.274,0,30.9,1,3.4,20,0
42665,DESIGN,INTERMEDIATE,1,20,19,4.76,1,0.802,1,0.0,0,3.2,632,1
42666,MATH,BEGINNER,0,24,24,3.14,2,0.568,1,0.0,0,3.5,62,1
42667,PROGRAMMING,INTERMEDIATE,1,24,25,4.05,3,0.825,0,24.83,1,3.6,233,1
42668,OTHER,BEGINNER,0,66,66,13.31,3,0.807,0,33.18,1,4.1,240,1
42669,DESIGN,ADVANCED,2,6,5,0.84,3,0.579,1,9.99,1,3.7,202,1
42670,LANGUAGE,INTERMEDIATE,1,53,54,9.98,1,0.501,0,30.61,1,3.7,172,1
42671,BUSINESS,INTERMEDIATE,1,13,14,3.77,1,0.576,0,0.0,0,3.4,406,0
42672,PROGRAMMING,INTERMEDIATE,1,18,17,2.2,1,0.458,1,23.01,1,3.4,201,1
42673,DESIGN,INTERMEDIATE,1,59,59,13.99,3,0.715,0,36.56,1,4.1,25,1
42674,MUSIC,INTERMEDIATE,1,8,7,2.64,4,0.87,1,37.52,1,3.6,32,1
42675,DESIGN,BEGINNER,0,16,17,3.87,3,0.822,1,23.26,1,3.6,252,1
42676,MARKETING,ADVANCED,2,4,5,1.2,4,0.725,1,16.07,1,3.7,516,1
42677,PROGRAMMING,INTERMEDIATE,1,144,145,14.39,3,0.825,0,9.99,1,4.9,11,1
42678,BUSINESS,INTERMEDIATE,1,10,9,3.99,4,0.865,0,9.99,1,3.5,4,0
42679,BUSINESS,BEGINNER,0,126,127,44.07,3,0.832,0,68.99,1,4.6,41,1
42680,BUSINESS,ADVANCED,2,6,5,1.03,4,0.532,1,18.38,1,3.5,52,1
42681,PROGRAMMING,ADVANCED,2,30,31,9.57,1,0.64,1,16.05,1,4.0,164,1
42682,BUSINESS,INTERMEDIATE,1,12,11,11.78,4,0.439,0,38.17,1,3.5,123,0
42683,MUSIC,BEGINNER,0,17,17,5.55,3,0.436,0,25.05,1,3.3,149,0
